id,date,station,prcp,tobs
12199,2010-01-12,USC00519281,0.0,60.0
12200,2010-01-13,USC00519281,0.0,61.0
12201,2010-01-14,USC00519281,0.0,68.0
12202,2010-01-15,USC00519281,0.0,64.0
12203,2010-01-16,USC00519281,0.0,66.0
12204,2010-01-17,USC00519281,0.0,67.0
12205,2010-01-18,USC00519281,0.0,70.0
12206,2010-01-19,USC00519281,0.0,67.0
12207,2010-01-20,USC00519281,0.0,67.0
12208,2010-01-21,USC00519281,0.16,69.0
12209,2010-01-22,USC00519281,0.0,60.0
12210,2010-01-23,USC00519281,0.0,75.0
12211,2010-01-24,USC00519281,0.0,75.0
12212,2010-01-25,USC00519281,0.0,65.0
12213,2010-01-26,USC00519281,0.01,75.0
12214,2010-01-27,USC00519281,0.31,69.0
12215,2010-01-28,USC00519281,0.37,67.0
12216,2010-01-29,USC00519281,0.75,66.0
12217,2010-01-30,USC00519281,2.17,69.0
12218,2010-01-31,USC00519281,0.69,72.0
12219,2010-02-01,USC00519281,0.02,67.0
12220,2010-02-02,USC00519281,0.0,65.0
12221,2010-02-03,USC00519281,0.37,64.0
12222,2010-02-04,USC00519281,0.0,67.0
12223,2010-02-05,USC00519281,0.02,67.0
12224,2010-02-06,USC00519281,0.0,68.0
12225,2010-02-07,USC00519281,0.0,69.0
12226,2010-02-08,USC00519281,0.0,66.0
12227,2010-02-09,USC00519281,0.0,69.0
12228,2010-02-10,USC00519281,0.0,61.0
12229,2010-02-11,USC00519281,0.0,71.0
12230,2010-02-12,USC00519281,0.08,70.0
12231,2010-02-13,USC00519281,0.06,70.0
12232,2010-02-14,USC00519281,0.0,66.0
12233,2010-02-15,USC00519281,0.0,71.0
12234,2010-02-16,USC00519281,0.0,61.0
12235,2010-02-17,USC00519281,0.0,68.0
12236,2010-02-18,USC00519281,0.0,67.0
12237,2010-02-19,USC00519281,0.02,62.0
12238,2010-02-20,USC00519281,0.57,65.0
12239,2010-02-21,USC00519281,0.01,69.0
12240,2010-02-22,USC00519281,0.22,63.0
12241,2010-02-23,USC00519281,0.0,62.0
12242,2010-02-24,USC00519281,0.0,61.0
12243,2010-02-25,USC00519281,0.0,64.0
12244,2010-02-26,USC00519281,0.01,72.0
12245,2010-02-27,USC00519281,0.0,68.0
12246,2010-02-28,USC00519281,0.12,68.0
12247,2010-03-01,USC00519281,0.01,68.0
12248,2010-03-02,USC00519281,0.0,71.0
12249,2010-03-03,USC00519281,0.0,69.0
12250,2010-03-04,USC00519281,0.4,65.0
12251,2010-03-05,USC00519281,0.33,67.0
12252,2010-03-06,USC00519281,0.51,71.0
12253,2010-03-07,USC00519281,0.08,70.0
12254,2010-03-08,USC00519281,0.53,69.0
12255,2010-03-09,USC00519281,0.04,69.0
12256,2010-03-10,USC00519281,0.45,70.0
12257,2010-03-11,USC00519281,0.01,69.0
12258,2010-03-12,USC00519281,0.12,70.0
12259,2010-03-13,USC00519281,0.0,73.0
12260,2010-03-14,USC00519281,0.0,74.0
12261,2010-03-15,USC00519281,0.23,67.0
12262,2010-03-16,USC00519281,0.5,68.0
12263,2010-03-17,USC00519281,0.19,64.0
12264,2010-03-18,USC00519281,0.69,65.0
12265,2010-03-19,USC00519281,0.19,68.0
12266,2010-03-20,USC00519281,0.0,68.0
12267,2010-03-21,USC00519281,0.05,72.0
12268,2010-03-22,USC00519281,0.0,67.0
12269,2010-03-23,USC00519281,0.0,64.0
12270,2010-03-24,USC00519281,0.02,71.0
12271,2010-03-25,USC00519281,0.06,70.0
12272,2010-03-26,USC00519281,0.12,72.0
12273,2010-03-27,USC00519281,0.0,73.0
12274,2010-03-28,USC00519281,0.0,74.0
12275,2010-03-29,USC00519281,0.01,69.0
12276,2010-03-30,USC00519281,0.03,71.0
12277,2010-03-31,USC00519281,0.0,72.0
12278,2010-04-01,USC00519281,0.03,71.0
12279,2010-04-02,USC00519281,0.11,74.0
12280,2010-04-03,USC00519281,0.18,73.0
12281,2010-04-04,USC00519281,0.11,71.0
12282,2010-04-05,USC00519281,0.57,71.0
12283,2010-04-06,USC00519281,0.16,69.0
12284,2010-04-07,USC00519281,3.99,69.0
12285,2010-04-08,USC00519281,0.1,72.0
12286,2010-04-09,USC00519281,0.01,68.0
12287,2010-04-10,USC00519281,0.14,75.0
12288,2010-04-11,USC00519281,0.02,69.0
12289,2010-04-12,USC00519281,0.0,65.0
12290,2010-04-13,USC00519281,0.02,68.0
12291,2010-04-14,USC00519281,0.14,65.0
12292,2010-04-15,USC00519281,0.0,66.0
12293,2010-04-16,USC00519281,0.0,64.0
12294,2010-04-17,USC00519281,0.03,69.0
12295,2010-04-18,USC00519281,0.0,69.0
12296,2010-04-19,USC00519281,0.0,70.0
12297,2010-04-20,USC00519281,0.02,69.0
12298,2010-04-21,USC00519281,0.13,69.0
12299,2010-04-22,USC00519281,0.02,69.0
12300,2010-04-23,USC00519281,0.18,70.0
12301,2010-04-24,USC00519281,0.0,77.0
12302,2010-04-25,USC00519281,0.0,77.0
12303,2010-04-26,USC00519281,0.0,71.0
12304,2010-04-27,USC00519281,0.0,71.0
12305,2010-04-28,USC00519281,0.04,70.0
12306,2010-04-29,USC00519281,0.07,70.0
12307,2010-04-30,USC00519281,0.17,72.0
12308,2010-05-01,USC00519281,0.39,73.0
12309,2010-05-02,USC00519281,0.11,71.0
12310,2010-05-03,USC00519281,1.06,70.0
12311,2010-05-04,USC00519281,0.11,72.0
12312,2010-05-05,USC00519281,0.0,73.0
12313,2010-05-06,USC00519281,0.01,72.0
12314,2010-05-07,USC00519281,0.16,68.0
12315,2010-05-08,USC00519281,0.01,76.0
12316,2010-05-09,USC00519281,0.0,77.0
12317,2010-05-10,USC00519281,0.0,73.0
12318,2010-05-11,USC00519281,0.06,69.0
12319,2010-05-12,USC00519281,0.02,71.0
12320,2010-05-13,USC00519281,0.06,73.0
12321,2010-05-14,USC00519281,0.0,73.0
12322,2010-05-15,USC00519281,0.14,77.0
12323,2010-05-16,USC00519281,0.13,73.0
12324,2010-05-17,USC00519281,0.01,73.0
12325,2010-05-18,USC00519281,0.0,72.0
12326,2010-05-19,USC00519281,0.0,72.0
12327,2010-05-20,USC00519281,0.28,71.0
12328,2010-05-21,USC00519281,0.02,73.0
12329,2010-05-22,USC00519281,0.18,72.0
12330,2010-05-23,USC00519281,0.28,72.0
12331,2010-05-24,USC00519281,0.22,72.0
12332,2010-05-25,USC00519281,0.33,72.0
12333,2010-05-26,USC00519281,0.09,73.0
12334,2010-05-27,USC00519281,0.0,69.0
12335,2010-05-28,USC00519281,0.0,69.0
12336,2010-05-29,USC00519281,0.8,75.0
12337,2010-05-30,USC00519281,0.01,74.0
12338,2010-05-31,USC00519281,0.04,75.0
12339,2010-06-01,USC00519281,0.0,71.0
12340,2010-06-02,USC00519281,0.03,71.0
12341,2010-06-03,USC00519281,0.0,72.0
12342,2010-06-04,USC00519281,0.0,72.0
12343,2010-06-05,USC00519281,0.0,76.0
12344,2010-06-06,USC00519281,0.0,77.0
12345,2010-06-07,USC00519281,0.12,71.0
12346,2010-06-08,USC00519281,0.0,73.0
12347,2010-06-09,USC00519281,0.0,73.0
12348,2010-06-10,USC00519281,0.0,75.0
12349,2010-06-11,USC00519281,0.0,81.0
12350,2010-06-12,USC00519281,0.0,74.0
12351,2010-06-13,USC00519281,0.04,77.0
12352,2010-06-14,USC00519281,0.06,70.0
12353,2010-06-15,USC00519281,0.11,69.0
12354,2010-06-16,USC00519281,0.0,70.0
12355,2010-06-17,USC00519281,0.02,72.0
12356,2010-06-18,USC00519281,0.19,71.0
12357,2010-06-19,USC00519281,0.33,77.0
12358,2010-06-20,USC00519281,0.0,76.0
12359,2010-06-21,USC00519281,0.0,74.0
12360,2010-06-22,USC00519281,0.0,74.0
12361,2010-06-23,USC00519281,0.02,74.0
12362,2010-06-24,USC00519281,0.07,74.0
12363,2010-06-25,USC00519281,0.09,71.0
12364,2010-06-26,USC00519281,0.41,80.0
12365,2010-06-27,USC00519281,0.05,77.0
12366,2010-06-28,USC00519281,0.0,72.0
12367,2010-06-29,USC00519281,0.05,72.0
12368,2010-06-30,USC00519281,0.0,73.0
12369,2010-07-01,USC00519281,0.0,73.0
12370,2010-07-02,USC00519281,0.23,71.0
12371,2010-07-03,USC00519281,0.38,72.0
12372,2010-07-04,USC00519281,0.38,73.0
12373,2010-07-05,USC00519281,0.08,74.0
12374,2010-07-06,USC00519281,0.14,70.0
12375,2010-07-07,USC00519281,0.21,70.0
12376,2010-07-08,USC00519281,0.06,73.0
12377,2010-07-09,USC00519281,0.02,74.0
12378,2010-07-10,USC00519281,0.19,74.0
12379,2010-07-11,USC00519281,0.0,77.0
12380,2010-07-12,USC00519281,0.0,70.0
12381,2010-07-13,USC00519281,0.62,69.0
12382,2010-07-14,USC00519281,0.2,70.0
12383,2010-07-15,USC00519281,0.14,70.0
12384,2010-07-16,USC00519281,0.01,76.0
12385,2010-07-17,USC00519281,0.04,72.0
12386,2010-07-18,USC00519281,0.31,74.0
12387,2010-07-19,USC00519281,0.02,73.0
12388,2010-07-20,USC00519281,0.1,74.0
12389,2010-07-21,USC00519281,0.0,72.0
12390,2010-07-22,USC00519281,0.19,74.0
12391,2010-07-23,USC00519281,0.07,72.0
12392,2010-07-24,USC00519281,0.35,74.0
12393,2010-07-25,USC00519281,0.0,74.0
12394,2010-07-26,USC00519281,0.0,72.0
12395,2010-07-27,USC00519281,0.01,69.0
12396,2010-07-28,USC00519281,0.16,71.0
12397,2010-07-29,USC00519281,0.02,72.0
12398,2010-07-30,USC00519281,0.0,74.0
12399,2010-07-31,USC00519281,0.04,77.0
12400,2010-08-01,USC00519281,0.14,72.0
12401,2010-08-02,USC00519281,0.27,71.0
12402,2010-08-03,USC00519281,0.02,74.0
12403,2010-08-04,USC00519281,0.28,74.0
12404,2010-08-05,USC00519281,0.11,70.0
12405,2010-08-06,USC00519281,0.16,73.0
12406,2010-08-07,USC00519281,0.17,78.0
12407,2010-08-08,USC00519281,0.12,74.0
12408,2010-08-09,USC00519281,0.12,72.0
12409,2010-08-10,USC00519281,0.0,74.0
12410,2010-08-11,USC00519281,0.0,74.0
12411,2010-08-12,USC00519281,0.02,74.0
12412,2010-08-13,USC00519281,0.08,72.0
12413,2010-08-14,USC00519281,0.0,78.0
12414,2010-08-15,USC00519281,0.0,76.0
12415,2010-08-16,USC00519281,0.21,80.0
12416,2010-08-17,USC00519281,0.31,79.0
12417,2010-08-18,USC00519281,0.05,78.0
12418,2010-08-19,USC00519281,0.43,78.0
12419,2010-08-20,USC00519281,0.02,78.0
12420,2010-08-21,USC00519281,0.0,77.0
12421,2010-08-22,USC00519281,0.0,75.0
12422,2010-08-23,USC00519281,0.0,75.0
12423,2010-08-24,USC00519281,0.0,80.0
12424,2010-08-25,USC00519281,0.19,74.0
12425,2010-08-26,USC00519281,0.05,73.0
12426,2010-08-27,USC00519281,0.12,73.0
12427,2010-08-28,USC00519281,0.0,78.0
12428,2010-08-29,USC00519281,0.19,78.0
12429,2010-08-30,USC00519281,0.01,72.0
12430,2010-08-31,USC00519281,0.16,70.0
12431,2010-09-01,USC00519281,0.01,72.0
12432,2010-09-02,USC00519281,0.16,70.0
12433,2010-09-03,USC00519281,0.26,71.0
12434,2010-09-04,USC00519281,0.04,82.0
12435,2010-09-05,USC00519281,0.16,71.0
12436,2010-09-06,USC00519281,0.11,75.0
12437,2010-09-07,USC00519281,0.16,70.0
12438,2010-09-08,USC00519281,0.15,72.0
12439,2010-09-09,USC00519281,0.01,73.0
12440,2010-09-10,USC00519281,0.01,72.0
12441,2010-09-11,USC00519281,0.05,79.0
12442,2010-09-12,USC00519281,0.0,79.0
12443,2010-09-13,USC00519281,0.0,78.0
12444,2010-09-14,USC00519281,0.06,70.0
12445,2010-09-15,USC00519281,0.02,75.0
12446,2010-09-16,USC00519281,0.0,75.0
12447,2010-09-17,USC00519281,0.0,75.0
12448,2010-09-18,USC00519281,0.04,77.0
12449,2010-09-19,USC00519281,0.19,76.0
12450,2010-09-20,USC00519281,0.05,75.0
12451,2010-09-21,USC00519281,0.0,73.0
12452,2010-09-22,USC00519281,0.39,74.0
12453,2010-09-23,USC00519281,0.89,70.0
12454,2010-09-24,USC00519281,0.0,70.0
12455,2010-09-25,USC00519281,0.0,75.0
12456,2010-09-26,USC00519281,0.0,77.0
12457,2010-09-27,USC00519281,0.02,68.0
12458,2010-09-28,USC00519281,0.0,68.0
12459,2010-09-29,USC00519281,0.0,68.0
12460,2010-09-30,USC00519281,0.44,68.0
12461,2010-10-01,USC00519281,0.77,71.0
12462,2010-10-02,USC00519281,1.15,74.0
12463,2010-10-03,USC00519281,0.09,78.0
12464,2010-10-04,USC00519281,0.08,74.0
12465,2010-10-05,USC00519281,0.22,75.0
12466,2010-10-06,USC00519281,0.16,71.0
12467,2010-10-07,USC00519281,0.0,69.0
12468,2010-10-08,USC00519281,0.0,69.0
12469,2010-10-09,USC00519281,0.0,79.0
12470,2010-10-10,USC00519281,0.05,76.0
12471,2010-10-11,USC00519281,0.02,75.0
12472,2010-10-12,USC00519281,0.0,74.0
12473,2010-10-13,USC00519281,0.06,71.0
12474,2010-10-14,USC00519281,0.0,71.0
12475,2010-10-15,USC00519281,0.0,70.0
12476,2010-10-16,USC00519281,0.0,74.0
12477,2010-10-17,USC00519281,0.0,76.0
12478,2010-10-18,USC00519281,0.03,67.0
12479,2010-10-19,USC00519281,0.2,70.0
12480,2010-10-20,USC00519281,0.0,67.0
12481,2010-10-21,USC00519281,1.91,72.0
12482,2010-10-22,USC00519281,1.16,72.0
12483,2010-10-23,USC00519281,0.02,74.0
12484,2010-10-24,USC00519281,0.0,77.0
12485,2010-10-25,USC00519281,0.0,75.0
12486,2010-10-26,USC00519281,0.27,74.0
12487,2010-10-27,USC00519281,0.09,76.0
12488,2010-10-28,USC00519281,0.18,75.0
12489,2010-10-29,USC00519281,0.03,73.0
12490,2010-10-30,USC00519281,0.41,74.0
12491,2010-10-31,USC00519281,0.13,73.0
12492,2010-11-01,USC00519281,0.13,71.0
12493,2010-11-03,USC00519281,1.13,69.0
12494,2010-11-04,USC00519281,1.21,70.0
12495,2010-11-05,USC00519281,0.57,73.0
12496,2010-11-06,USC00519281,0.61,73.0
12497,2010-11-07,USC00519281,0.47,76.0
12498,2010-11-08,USC00519281,0.0,73.0
12499,2010-11-09,USC00519281,0.0,74.0
12500,2010-11-10,USC00519281,0.07,72.0
12501,2010-11-11,USC00519281,0.0,75.0
12502,2010-11-12,USC00519281,0.03,73.0
12503,2010-11-13,USC00519281,0.18,74.0
12504,2010-11-14,USC00519281,0.01,72.0
12505,2010-11-15,USC00519281,0.85,74.0
12506,2010-11-16,USC00519281,0.13,68.0
12507,2010-11-17,USC00519281,0.0,68.0
12508,2010-11-18,USC00519281,0.0,66.0
12509,2010-11-19,USC00519281,0.19,73.0
12510,2010-11-20,USC00519281,0.0,76.0
12511,2010-11-21,USC00519281,0.03,72.0
12512,2010-11-22,USC00519281,0.01,65.0
12513,2010-11-23,USC00519281,0.0,65.0
12514,2010-11-24,USC00519281,0.0,73.0
12515,2010-11-25,USC00519281,0.13,76.0
12516,2010-11-26,USC00519281,0.0,76.0
12517,2010-11-27,USC00519281,0.01,73.0
12518,2010-11-28,USC00519281,0.43,72.0
12519,2010-11-29,USC00519281,0.23,69.0
12520,2010-11-30,USC00519281,0.02,72.0
12521,2010-12-01,USC00519281,1.35,72.0
12522,2010-12-02,USC00519281,0.16,71.0
12523,2010-12-03,USC00519281,0.47,72.0
12524,2010-12-04,USC00519281,0.0,74.0
12525,2010-12-05,USC00519281,0.0,66.0
12526,2010-12-06,USC00519281,0.0,61.0
12527,2010-12-07,USC00519281,0.0,58.0
12528,2010-12-08,USC00519281,0.0,60.0
12529,2010-12-09,USC00519281,0.07,71.0
12530,2010-12-10,USC00519281,1.72,65.0
12531,2010-12-11,USC00519281,0.89,72.0
12532,2010-12-12,USC00519281,0.31,70.0
12533,2010-12-13,USC00519281,0.22,68.0
12534,2010-12-14,USC00519281,0.02,67.0
12535,2010-12-15,USC00519281,0.0,71.0
12536,2010-12-16,USC00519281,0.0,65.0
12537,2010-12-17,USC00519281,0.0,64.0
12538,2010-12-18,USC00519281,0.0,65.0
12539,2010-12-19,USC00519281,2.77,69.0
12540,2010-12-20,USC00519281,3.06,70.0
12541,2010-12-21,USC00519281,0.71,70.0
12542,2010-12-22,USC00519281,0.02,68.0
12543,2010-12-23,USC00519281,0.23,69.0
12544,2010-12-24,USC00519281,0.02,71.0
12545,2010-12-25,USC00519281,3.14,70.0
12546,2010-12-26,USC00519281,2.49,71.0
12547,2010-12-27,USC00519281,0.13,76.0
12548,2010-12-28,USC00519281,0.58,71.0
12549,2010-12-29,USC00519281,0.06,72.0
12550,2010-12-30,USC00519281,0.04,73.0
12551,2010-12-31,USC00519281,0.1,77.0
12552,2011-01-01,USC00519281,0.38,77.0
12553,2011-01-02,USC00519281,0.01,72.0
12554,2011-01-03,USC00519281,0.07,72.0
12555,2011-01-04,USC00519281,0.0,71.0
12556,2011-01-05,USC00519281,0.08,65.0
12557,2011-01-06,USC00519281,0.16,67.0
12558,2011-01-07,USC00519281,0.0,63.0
12559,2011-01-08,USC00519281,0.01,64.0
12560,2011-01-09,USC00519281,0.0,60.0
12561,2011-01-10,USC00519281,0.0,71.0
12562,2011-01-11,USC00519281,0.34,57.0
12563,2011-01-12,USC00519281,0.02,67.0
12564,2011-01-13,USC00519281,8.81,68.0
12565,2011-01-14,USC00519281,0.55,75.0
12566,2011-01-15,USC00519281,0.02,73.0
12567,2011-01-16,USC00519281,0.0,67.0
12568,2011-01-17,USC00519281,0.13,75.0
12569,2011-01-18,USC00519281,0.0,62.0
12570,2011-01-19,USC00519281,0.07,64.0
12571,2011-01-20,USC00519281,0.1,67.0
12572,2011-01-21,USC00519281,0.04,72.0
12573,2011-01-22,USC00519281,0.0,76.0
12574,2011-01-23,USC00519281,0.0,67.0
12575,2011-01-24,USC00519281,0.0,71.0
12576,2011-01-25,USC00519281,0.03,62.0
12577,2011-01-26,USC00519281,0.0,66.0
12578,2011-01-27,USC00519281,0.0,65.0
12579,2011-01-28,USC00519281,0.0,71.0
12580,2011-01-29,USC00519281,0.02,65.0
12581,2011-01-30,USC00519281,0.0,75.0
12582,2011-01-31,USC00519281,0.07,60.0
12583,2011-02-01,USC00519281,0.0,62.0
12584,2011-02-02,USC00519281,0.0,67.0
12585,2011-02-03,USC00519281,0.0,68.0
12586,2011-02-04,USC00519281,0.0,62.0
12587,2011-02-05,USC00519281,0.0,65.0
12588,2011-02-06,USC00519281,0.0,75.0
12589,2011-02-07,USC00519281,1.33,67.0
12590,2011-02-08,USC00519281,1.43,70.0
12591,2011-02-09,USC00519281,0.0,69.0
12592,2011-02-10,USC00519281,0.0,67.0
12593,2011-02-11,USC00519281,0.98,71.0
12594,2011-02-12,USC00519281,0.98,68.0
12595,2011-02-13,USC00519281,1.47,72.0
12596,2011-02-14,USC00519281,0.0,67.0
12597,2011-02-15,USC00519281,0.0,69.0
12598,2011-02-16,USC00519281,0.84,73.0
12599,2011-02-17,USC00519281,0.07,72.0
12600,2011-02-18,USC00519281,0.53,74.0
12601,2011-02-19,USC00519281,0.0,73.0
12602,2011-02-20,USC00519281,2.69,73.0
12603,2011-02-21,USC00519281,0.01,67.0
12604,2011-02-22,USC00519281,0.03,70.0
12605,2011-02-23,USC00519281,0.0,69.0
12606,2011-02-24,USC00519281,1.06,67.0
12607,2011-02-25,USC00519281,0.03,63.0
12608,2011-02-26,USC00519281,0.0,73.0
12609,2011-02-27,USC00519281,0.01,74.0
12610,2011-02-28,USC00519281,0.0,66.0
12611,2011-03-01,USC00519281,0.03,66.0
12612,2011-03-02,USC00519281,0.0,68.0
12613,2011-03-03,USC00519281,0.69,69.0
12614,2011-03-04,USC00519281,1.25,70.0
12615,2011-03-05,USC00519281,0.26,67.0
12616,2011-03-06,USC00519281,1.51,74.0
12617,2011-03-07,USC00519281,0.01,73.0
12618,2011-03-08,USC00519281,0.39,69.0
12619,2011-03-09,USC00519281,0.01,72.0
12620,2011-03-10,USC00519281,2.39,70.0
12621,2011-03-11,USC00519281,0.34,70.0
12622,2011-03-12,USC00519281,0.01,76.0
12623,2011-03-13,USC00519281,0.01,72.0
12624,2011-03-14,USC00519281,0.0,65.0
12625,2011-03-15,USC00519281,0.0,67.0
12626,2011-03-16,USC00519281,0.0,73.0
12627,2011-03-17,USC00519281,0.04,71.0
12628,2011-03-18,USC00519281,0.09,73.0
12629,2011-03-19,USC00519281,0.17,71.0
12630,2011-03-20,USC00519281,0.17,72.0
12631,2011-03-21,USC00519281,0.0,71.0
12632,2011-03-22,USC00519281,0.1,70.0
12633,2011-03-23,USC00519281,0.17,72.0
12634,2011-03-24,USC00519281,0.21,71.0
12635,2011-03-25,USC00519281,0.02,74.0
12636,2011-03-26,USC00519281,0.02,73.0
12637,2011-03-27,USC00519281,0.1,73.0
12638,2011-03-28,USC00519281,0.0,71.0
12639,2011-03-29,USC00519281,0.09,70.0
12640,2011-03-30,USC00519281,0.04,76.0
12641,2011-03-31,USC00519281,0.0,71.0
12642,2011-04-01,USC00519281,0.4,71.0
12643,2011-04-02,USC00519281,0.09,68.0
12644,2011-04-03,USC00519281,0.01,73.0
12645,2011-04-04,USC00519281,0.01,72.0
12646,2011-04-05,USC00519281,0.01,71.0
12647,2011-04-06,USC00519281,0.25,68.0
12648,2011-04-07,USC00519281,0.95,66.0
12649,2011-04-08,USC00519281,0.5,67.0
12650,2011-04-09,USC00519281,0.32,76.0
12651,2011-04-10,USC00519281,0.0,74.0
12652,2011-04-11,USC00519281,0.0,73.0
12653,2011-04-12,USC00519281,0.0,72.0
12654,2011-04-13,USC00519281,0.03,65.0
12655,2011-04-14,USC00519281,0.18,70.0
12656,2011-04-15,USC00519281,0.06,67.0
12657,2011-04-16,USC00519281,0.12,71.0
12658,2011-04-17,USC00519281,0.0,76.0
12659,2011-04-18,USC00519281,0.0,69.0
12660,2011-04-19,USC00519281,0.0,67.0
12661,2011-04-20,USC00519281,0.0,67.0
12662,2011-04-21,USC00519281,0.0,67.0
12663,2011-04-22,USC00519281,0.0,76.0
12664,2011-04-23,USC00519281,0.0,71.0
12665,2011-04-24,USC00519281,0.02,77.0
12666,2011-04-25,USC00519281,0.0,73.0
12667,2011-04-26,USC00519281,0.15,69.0
12668,2011-04-27,USC00519281,0.05,71.0
12669,2011-04-28,USC00519281,0.0,73.0
12670,2011-04-29,USC00519281,0.06,69.0
12671,2011-04-30,USC00519281,0.41,68.0
12672,2011-05-01,USC00519281,0.03,71.0
12673,2011-05-02,USC00519281,1.58,70.0
12674,2011-05-03,USC00519281,0.4,69.0
12675,2011-05-04,USC00519281,0.14,72.0
12676,2011-05-05,USC00519281,0.16,71.0
12677,2011-05-06,USC00519281,0.94,68.0
12678,2011-05-07,USC00519281,1.5,70.0
12679,2011-05-08,USC00519281,3.14,73.0
12680,2011-05-09,USC00519281,1.18,73.0
12681,2011-05-10,USC00519281,0.36,74.0
12682,2011-05-11,USC00519281,1.33,72.0
12683,2011-05-12,USC00519281,0.14,70.0
12684,2011-05-13,USC00519281,0.02,74.0
12685,2011-05-14,USC00519281,0.0,79.0
12686,2011-05-15,USC00519281,0.0,75.0
12687,2011-05-16,USC00519281,0.0,73.0
12688,2011-05-17,USC00519281,0.05,68.0
12689,2011-05-18,USC00519281,0.64,69.0
12690,2011-05-19,USC00519281,0.11,67.0
12691,2011-05-20,USC00519281,0.01,73.0
12692,2011-05-21,USC00519281,0.09,72.0
12693,2011-05-22,USC00519281,0.06,76.0
12694,2011-05-23,USC00519281,0.1,72.0
12695,2011-05-24,USC00519281,0.0,73.0
12696,2011-05-25,USC00519281,0.01,72.0
12697,2011-05-26,USC00519281,0.01,73.0
12698,2011-05-27,USC00519281,0.23,73.0
12699,2011-05-28,USC00519281,0.03,74.0
12700,2011-05-29,USC00519281,0.08,78.0
12701,2011-05-30,USC00519281,0.02,72.0
12702,2011-05-31,USC00519281,0.01,72.0
12703,2011-06-01,USC00519281,0.22,72.0
12704,2011-06-02,USC00519281,0.42,73.0
12705,2011-06-03,USC00519281,0.33,73.0
12706,2011-06-08,USC00519281,0.03,77.0
12707,2011-06-09,USC00519281,0.05,76.0
12708,2011-06-10,USC00519281,0.03,79.0
12709,2011-06-11,USC00519281,0.03,78.0
12710,2011-06-12,USC00519281,0.32,82.0
12711,2011-06-13,USC00519281,0.05,79.0
12712,2011-06-14,USC00519281,0.16,76.0
12713,2011-06-15,USC00519281,0.0,74.0
12714,2011-06-16,USC00519281,0.06,74.0
12715,2011-06-17,USC00519281,0.03,73.0
12716,2011-06-18,USC00519281,0.01,79.0
12717,2011-06-19,USC00519281,0.14,77.0
12718,2011-06-20,USC00519281,0.05,73.0
12719,2011-06-21,USC00519281,0.57,72.0
12720,2011-06-22,USC00519281,0.61,72.0
12721,2011-06-23,USC00519281,0.06,73.0
12722,2011-06-24,USC00519281,0.81,74.0
12723,2011-06-25,USC00519281,0.01,77.0
12724,2011-06-26,USC00519281,0.11,73.0
12725,2011-06-27,USC00519281,0.09,73.0
12726,2011-06-28,USC00519281,0.12,72.0
12727,2011-06-29,USC00519281,0.08,72.0
12728,2011-06-30,USC00519281,0.03,67.0
12729,2011-07-01,USC00519281,0.02,72.0
12730,2011-07-02,USC00519281,0.02,75.0
12731,2011-07-03,USC00519281,0.0,76.0
12732,2011-07-04,USC00519281,0.02,76.0
12733,2011-07-05,USC00519281,0.06,77.0
12734,2011-07-06,USC00519281,0.03,73.0
12735,2011-07-07,USC00519281,0.15,72.0
12736,2011-07-08,USC00519281,0.09,74.0
12737,2011-07-09,USC00519281,0.05,79.0
12738,2011-07-10,USC00519281,0.04,77.0
12739,2011-07-11,USC00519281,0.08,71.0
12740,2011-07-12,USC00519281,0.01,72.0
12741,2011-07-13,USC00519281,0.01,73.0
12742,2011-07-14,USC00519281,0.06,72.0
12743,2011-07-15,USC00519281,0.22,72.0
12744,2011-07-16,USC00519281,0.05,75.0
12745,2011-07-17,USC00519281,0.17,77.0
12746,2011-07-18,USC00519281,0.04,73.0
12747,2011-07-19,USC00519281,0.0,73.0
12748,2011-07-20,USC00519281,0.06,71.0
12749,2011-07-21,USC00519281,0.28,73.0
12750,2011-07-22,USC00519281,0.12,74.0
12751,2011-07-23,USC00519281,0.01,79.0
12752,2011-07-24,USC00519281,0.02,77.0
12753,2011-07-25,USC00519281,0.24,69.0
12754,2011-07-26,USC00519281,0.02,73.0
12755,2011-07-27,USC00519281,0.25,73.0
12756,2011-07-28,USC00519281,0.09,73.0
12757,2011-07-29,USC00519281,0.07,72.0
12758,2011-07-30,USC00519281,0.85,77.0
12759,2011-07-31,USC00519281,0.0,76.0
12760,2011-08-01,USC00519281,0.0,73.0
12761,2011-08-02,USC00519281,0.08,74.0
12762,2011-08-03,USC00519281,0.05,77.0
12763,2011-08-04,USC00519281,0.12,75.0
12764,2011-08-05,USC00519281,0.07,75.0
12765,2011-08-06,USC00519281,0.02,78.0
12766,2011-08-07,USC00519281,0.08,79.0
12767,2011-08-08,USC00519281,0.0,78.0
12768,2011-08-09,USC00519281,0.42,73.0
12769,2011-08-10,USC00519281,0.01,79.0
12770,2011-08-11,USC00519281,0.0,80.0
12771,2011-08-12,USC00519281,0.02,78.0
12772,2011-08-13,USC00519281,0.11,73.0
12773,2011-08-14,USC00519281,0.08,77.0
12774,2011-08-15,USC00519281,0.01,80.0
12775,2011-08-16,USC00519281,0.05,77.0
12776,2011-08-17,USC00519281,0.05,77.0
12777,2011-08-18,USC00519281,0.0,77.0
12778,2011-08-19,USC00519281,0.04,78.0
12779,2011-08-20,USC00519281,0.07,81.0
12780,2011-08-21,USC00519281,0.25,75.0
